Venue,Date,Time,Party Size,Status,Source,Guest Name,Visit Count,Lifetime Spend,Tags,Wait Time (min),No Show
"La Mona Rosa",2026-03-07,21:30,4,Cancelled,SevenRooms,"Kayla Johnson",9,4211,"Regular; VIP",0,No
"La Mona Rosa",2026-03-07,23:00,5,Completed,SevenRooms,"Travis Smith",6,2483,"Regular; VIP",0,No
"La Mona Rosa",2026-03-07,23:00,3,Cancelled,SevenRooms,"Carlos Nelson",10,3161,"Regular; VIP",0,No
"La Mona Rosa",2026-03-07,17:30,5,Completed,Walk-in,"Brittany Martinez",10,4720,"Regular; VIP",26,No
"La Mona Rosa",2026-03-07,18:30,3,Completed,Instagram,"Vanessa Lewis",2,634,"",0,No
"La Mona Rosa",2026-03-07,22:00,5,Completed,Instagram,"Michael Roberts",3,1677,"",0,No
"La Mona Rosa",2026-03-07,23:00,3,Completed,Phone,"Megan Davis",2,725,"",0,No
"La Mona Rosa",2026-03-07,20:00,4,Completed,Concierge,"Brandon Turner",2,583,"",0,No
"La Mona Rosa",2026-03-07,17:30,5,Completed,Instagram,"James Mitchell",5,2099,"VIP",0,No
"La Mona Rosa",2026-03-07,21:30,3,Completed,Concierge,"David Hall",6,1915,"Regular",0,No
"La Mona Rosa",2026-03-07,23:30,4,Completed,SevenRooms,"James Phillips",2,798,"VIP",0,No
"La Mona Rosa",2026-03-07,20:30,5,Completed,Phone,"Brittany Lee",12,5156,"Regular; VIP; First Timer",0,No
"La Mona Rosa",2026-03-07,18:00,5,Completed,Concierge,"Travis Mitchell",4,1830,"",0,No
"La Mona Rosa",2026-03-07,23:00,3,No Show,Phone,"Vanessa Hall",2,606,"",0,Yes
"Doberman Drawing Room",2026-03-07,17:30,2,Completed,Walk-in,"Megan Wilson",2,563,"",3,No
"Doberman Drawing Room",2026-03-07,20:30,3,Completed,Phone,"Rachel Robinson",1,611,"First Timer",0,No
"Doberman Drawing Room",2026-03-07,22:00,3,Completed,Instagram,"Kevin Wright",8,4229,"Regular; VIP; First Timer",0,No
"Doberman Drawing Room",2026-03-07,17:00,2,Completed,Google,"Jessica Hill",3,868,"",0,No
"Doberman Drawing Room",2026-03-07,19:30,4,Cancelled,Walk-in,"Maria King",2,1199,"",3,No
"Doberman Drawing Room",2026-03-07,17:00,3,Completed,Instagram,"Lauren Carter",11,4737,"Regular; VIP",0,No
"Doberman Drawing Room",2026-03-07,20:00,4,Completed,SevenRooms,"Jessica Hall",8,6215,"Regular; VIP",0,No
"Doberman Drawing Room",2026-03-07,19:00,2,Completed,SevenRooms,"Sarah Lewis",2,614,"",0,No
"Doberman Drawing Room",2026-03-07,22:30,4,Completed,Phone,"Ashley Wilson",3,1600,"Regular",0,No
"Doberman Drawing Room",2026-03-07,23:00,2,Completed,Instagram,"Lauren Rodriguez",1,398,"First Timer",0,No
"Doberman Drawing Room",2026-03-07,17:30,3,Completed,Phone,"James Mitchell",10,4415,"Regular; VIP",0,No
"Doberman Drawing Room",2026-03-07,17:30,3,Completed,SevenRooms,"Rachel Green",2,1044,"",0,No
"Doberman Drawing Room",2026-03-07,23:00,3,Completed,Google,"Austin Smith",3,2017,"VIP",0,No
"Doberman Drawing Room",2026-03-07,22:00,3,Completed,Walk-in,"Marcus Smith",3,1822,"",5,No
"We All Scream",2026-03-07,19:00,7,Completed,Instagram,"Michael Green",6,3810,"Regular; VIP",0,No
"We All Scream",2026-03-07,19:30,7,No Show,Walk-in,"Jordan Hall",12,6165,"Regular; VIP",25,Yes
"We All Scream",2026-03-07,19:30,5,Completed,Concierge,"Michael Martinez",2,995,"",0,No
"We All Scream",2026-03-07,21:00,4,Completed,Google,"Samantha Lewis",2,721,"",0,No
"We All Scream",2026-03-07,20:00,5,Completed,Phone,"Carlos Allen",2,999,"",0,No
"We All Scream",2026-03-07,22:00,6,Completed,Phone,"Amanda Young",5,2113,"VIP",0,No
"We All Scream",2026-03-07,23:00,5,Completed,Walk-in,"Jake King",3,1576,"",20,No
"We All Scream",2026-03-07,19:30,7,Completed,Concierge,"Amanda Baker",1,666,"First Timer; Industry",0,No
"We All Scream",2026-03-07,23:00,5,Completed,Google,"Kayla Hill",8,3565,"Regular; VIP",0,No
"We All Scream",2026-03-07,19:00,4,Completed,Phone,"Alexis Garcia",3,986,"Birthday",0,No
"We All Scream",2026-03-07,17:30,5,Completed,Instagram,"Brandon Martinez",3,1281,"Date Night",0,No
"We All Scream",2026-03-07,18:00,4,Completed,Concierge,"Alexis Davis",2,984,"",0,No
"We All Scream",2026-03-07,18:00,7,Completed,Concierge,"Tyler Lee",11,9378,"Regular; VIP; Influencer",0,No
"We All Scream",2026-03-07,17:00,3,Completed,Phone,"Lauren Harris",3,865,"Corporate",0,No
"We All Scream",2026-03-07,19:30,4,Completed,Google,"Rachel King",5,2398,"VIP",0,No
"We All Scream",2026-03-07,22:00,4,Completed,Google,"Carlos Harris",3,1259,"Tourist",0,No
"We All Scream",2026-03-07,19:30,4,Completed,SevenRooms,"Derek Martinez",3,1262,"Industry",0,No
"Discopussy",2026-03-07,22:00,4,Completed,Instagram,"Brittany Wright",6,1728,"Regular",0,No
"Discopussy",2026-03-07,21:00,3,Completed,SevenRooms,"David Hall",3,1019,"",0,No
"Discopussy",2026-03-07,18:00,4,Completed,SevenRooms,"Brittany Wright",2,653,"",0,No
"Discopussy",2026-03-07,18:00,6,Completed,Concierge,"Marcus Thomas",2,1358,"",0,No
"Discopussy",2026-03-07,20:00,5,Completed,Phone,"Samantha Garcia",2,728,"",0,No
"Discopussy",2026-03-07,19:30,3,Completed,SevenRooms,"Marcus Baker",3,994,"",0,No
"Discopussy",2026-03-07,18:00,4,No Show,Instagram,"Derek Wilson",3,887,"",0,Yes
"Discopussy",2026-03-07,19:30,4,Completed,Walk-in,"Jessica Johnson",3,1249,"",26,No
"Discopussy",2026-03-07,17:00,6,Completed,Google,"Amanda Thomas",12,4983,"Regular; VIP",0,No
"Discopussy",2026-03-07,17:30,5,Completed,Concierge,"Alexis Green",3,1281,"",0,No
"The Laundry Room",2026-03-08,20:30,3,Completed,Concierge,"Jake Davis",10,6260,"Regular; VIP",0,No
"The Laundry Room",2026-03-08,17:30,2,Completed,Walk-in,"Lauren Hill",2,568,"",0,No
"The Laundry Room",2026-03-08,20:30,3,Completed,Google,"Stephanie Lee",3,1694,"Regular",0,No
"The Laundry Room",2026-03-08,19:30,3,Completed,SevenRooms,"Jake Garcia",2,818,"Corporate",0,No
"The Laundry Room",2026-03-08,21:30,3,Completed,SevenRooms,"Jake Turner",5,2965,"VIP",0,No
"The Laundry Room",2026-03-08,18:30,2,Completed,Instagram,"Sarah Phillips",12,3028,"Regular; VIP",0,No
"Commonwealth",2026-03-08,19:30,4,Completed,Phone,"Brandon Perez",1,316,"First Timer",0,No
"Commonwealth",2026-03-08,17:30,4,Completed,SevenRooms,"Travis Clark",10,3980,"Regular; VIP",0,No
"Commonwealth",2026-03-08,17:00,3,Completed,Google,"Alexis Davis",2,639,"Industry",0,No
"Commonwealth",2026-03-08,23:30,4,Completed,Google,"Kayla Johnson",9,3556,"Regular; VIP",0,No
"Commonwealth",2026-03-08,21:30,5,Completed,Google,"Samantha Wilson",1,609,"First Timer; High Roller",0,No
"Commonwealth",2026-03-08,20:00,3,Completed,Walk-in,"Jake Lewis",10,3401,"Regular; VIP",21,No
"Commonwealth",2026-03-08,23:00,4,Completed,SevenRooms,"Ashley Walker",5,1821,"",0,No
"Commonwealth",2026-03-08,20:00,5,Completed,Walk-in,"Jake Hill",2,814,"",20,No
"Commonwealth",2026-03-08,23:30,3,Completed,Concierge,"Ryan Johnson",2,463,"",0,No
"Commonwealth",2026-03-08,20:30,5,Completed,Phone,"Austin Mitchell",3,1739,"",0,No
"Commonwealth",2026-03-08,17:00,4,Cancelled,Phone,"Robert Harris",3,1367,"",0,No
"Commonwealth",2026-03-08,17:30,3,Completed,Phone,"Vanessa Carter",2,511,"",0,No
"Park On Fremont",2026-03-08,23:30,3,Completed,Concierge,"Michael Rodriguez",1,326,"First Timer",0,No
"Park On Fremont",2026-03-08,17:00,2,Completed,Instagram,"Brandon Lee",1,139,"First Timer",0,No
"Park On Fremont",2026-03-08,17:30,2,Cancelled,Phone,"Carlos Green",8,1091,"Regular",0,No
"Park On Fremont",2026-03-08,17:30,3,Completed,Concierge,"Robert Davis",5,1690,"",0,No
"Park On Fremont",2026-03-08,17:30,4,Completed,Concierge,"Sarah Clark",12,3758,"Regular; VIP",0,No
"Park On Fremont",2026-03-08,20:30,3,No Show,SevenRooms,"Ryan Wright",10,2881,"Regular; VIP",0,Yes
"Park On Fremont",2026-03-08,23:30,4,Completed,Concierge,"Robert Lee",12,4208,"Regular; VIP",0,No
"Park On Fremont",2026-03-08,23:00,3,No Show,Instagram,"Kevin Garcia",2,637,"",0,Yes
"Park On Fremont",2026-03-08,19:30,2,Completed,Concierge,"Brittany Harris",7,1299,"Regular",0,No
"Park On Fremont",2026-03-08,23:30,2,Completed,SevenRooms,"Austin Scott",2,459,"",0,No
"Park On Fremont",2026-03-08,23:30,5,Completed,SevenRooms,"Ryan Carter",1,603,"First Timer; Bachelor/ette",0,No
"Park On Fremont",2026-03-08,20:00,5,Completed,Google,"Robert Perez",1,509,"First Timer; Birthday",0,No
"Park On Fremont",2026-03-08,19:30,4,No Show,Walk-in,"Sarah Phillips",10,3535,"Regular; VIP",14,Yes
"Park On Fremont",2026-03-08,19:00,2,No Show,Google,"Robert Hill",2,413,"",0,Yes
"Park On Fremont",2026-03-08,23:30,4,Completed,Phone,"Maria Wilson",2,575,"",0,No
"Park On Fremont",2026-03-08,18:00,4,Completed,Walk-in,"Maria Smith",5,1744,"",25,No
"Park On Fremont",2026-03-08,20:00,3,No Show,Concierge,"Stephanie Hall",6,2024,"Regular; VIP",0,Yes
"Park On Fremont",2026-03-08,18:30,5,Completed,Phone,"Carlos Rodriguez",8,4248,"Regular; VIP",0,No
"Park On Fremont",2026-03-08,23:30,2,Cancelled,Walk-in,"Austin Young",2,452,"",21,No
"Park On Fremont",2026-03-08,23:00,3,Completed,Walk-in,"David King",2,470,"Date Night",19,No
"Park On Fremont",2026-03-08,21:30,3,Completed,Google,"Carlos King",2,679,"",0,No
"La Mona Rosa",2026-03-08,22:00,4,Completed,Instagram,"Kevin Rodriguez",2,580,"",0,No
"La Mona Rosa",2026-03-08,23:00,3,No Show,SevenRooms,"Brandon Anderson",3,670,"",0,Yes
"La Mona Rosa",2026-03-08,19:30,5,Completed,Phone,"Ryan Anderson",1,503,"First Timer",0,No
"La Mona Rosa",2026-03-08,20:00,3,No Show,Phone,"Sarah Thomas",2,608,"Bachelor/ette",0,Yes
"La Mona Rosa",2026-03-08,18:30,3,Completed,Concierge,"Jake Clark",1,235,"First Timer",0,No
"La Mona Rosa",2026-03-08,19:00,2,Completed,Phone,"Austin Young",2,307,"",0,No
"La Mona Rosa",2026-03-08,18:30,4,Completed,SevenRooms,"Brittany Hill",3,1457,"",0,No
"La Mona Rosa",2026-03-08,19:00,4,Completed,Concierge,"Kevin Wright",3,1021,"",0,No
"La Mona Rosa",2026-03-08,17:00,3,Completed,SevenRooms,"Nicole Clark",1,306,"First Timer",0,No
"La Mona Rosa",2026-03-08,18:00,4,Completed,SevenRooms,"Austin Johnson",1,308,"First Timer",0,No
"La Mona Rosa",2026-03-08,23:30,3,Completed,Google,"Amanda Martinez",1,352,"First Timer",0,No
"La Mona Rosa",2026-03-08,21:00,3,Completed,Google,"Kayla Walker",1,265,"First Timer",0,No
"La Mona Rosa",2026-03-08,19:00,3,Completed,Concierge,"Stephanie King",7,1747,"Regular",0,No
"La Mona Rosa",2026-03-08,18:00,4,Completed,Instagram,"Kevin Green",1,434,"First Timer",0,No
"La Mona Rosa",2026-03-08,20:30,3,Cancelled,SevenRooms,"Jake Johnson",1,232,"First Timer",0,No
"La Mona Rosa",2026-03-08,19:00,4,Completed,Phone,"Jake Walker",1,369,"First Timer",0,No
"La Mona Rosa",2026-03-08,17:30,4,Completed,Instagram,"Megan Harris",2,599,"",0,No
"Doberman Drawing Room",2026-03-08,22:30,2,Completed,Concierge,"Chase Mitchell",3,1279,"",0,No
"Doberman Drawing Room",2026-03-08,22:30,3,Completed,SevenRooms,"Tyler Perez",3,1582,"",0,No
"Doberman Drawing Room",2026-03-08,23:00,4,Completed,SevenRooms,"David Hall",5,3913,"VIP",0,No
"Doberman Drawing Room",2026-03-08,22:30,4,Completed,SevenRooms,"Derek Phillips",2,1020,"",0,No
"Doberman Drawing Room",2026-03-08,22:00,4,Completed,SevenRooms,"Robert Phillips",4,2867,"VIP",0,No
"Doberman Drawing Room",2026-03-08,21:30,2,Completed,SevenRooms,"Robert Harris",1,326,"First Timer",0,No
"Doberman Drawing Room",2026-03-08,21:00,3,No Show,Walk-in,"Robert Rodriguez",4,1761,"",4,Yes
"Doberman Drawing Room",2026-03-08,21:30,3,Completed,Instagram,"Austin Johnson",3,1663,"",0,No
"Doberman Drawing Room",2026-03-08,21:30,3,Completed,Instagram,"Michael Hall",2,1300,"",0,No
"Doberman Drawing Room",2026-03-08,21:00,3,Completed,Concierge,"Samantha Lee",10,4295,"Regular; VIP; VIP",0,No
"We All Scream",2026-03-08,18:00,6,Completed,Walk-in,"Chase Johnson",2,1265,"Date Night",35,No
"We All Scream",2026-03-08,19:00,6,No Show,Google,"Robert Lee",3,1671,"Bachelor/ette",0,Yes
"We All Scream",2026-03-08,21:30,6,Completed,Walk-in,"Carlos Davis",3,1434,"Regular",13,No
"We All Scream",2026-03-08,21:30,6,Completed,Google,"Stephanie Anderson",2,983,"",0,No
"We All Scream",2026-03-08,18:00,6,Completed,Walk-in,"Carlos Brown",3,1892,"VIP",31,No
"We All Scream",2026-03-08,19:30,3,Completed,Phone,"Brandon Baker",1,220,"First Timer",0,No
"We All Scream",2026-03-08,22:30,4,Completed,Phone,"Jake Allen",3,1356,"",0,No
"We All Scream",2026-03-08,23:00,7,Completed,Google,"Amanda Roberts",3,2375,"VIP",0,No
"We All Scream",2026-03-08,19:00,6,Completed,SevenRooms,"Brittany Brown",1,531,"First Timer",0,No
"Discopussy",2026-03-08,20:30,3,Completed,Instagram,"Vanessa Young",2,504,"",0,No
"Discopussy",2026-03-08,17:00,5,Completed,Phone,"Derek Robinson",5,2390,"VIP",0,No
"Discopussy",2026-03-08,19:30,5,Completed,Concierge,"Kayla Green",2,1160,"First Timer",0,No
"Discopussy",2026-03-08,17:00,6,Completed,Concierge,"Brandon Garcia",2,877,"",0,No
"Discopussy",2026-03-08,23:30,5,Completed,SevenRooms,"Tyler Garcia",1,509,"First Timer",0,No
"The Laundry Room",2026-03-09,21:00,2,Completed,Walk-in,"Sarah Lewis",11,3970,"Regular; VIP",0,No
"The Laundry Room",2026-03-09,22:00,2,Completed,Concierge,"Amanda Perez",2,853,"Tourist",0,No
"The Laundry Room",2026-03-09,23:00,2,Completed,Instagram,"Lauren Scott",1,331,"First Timer",0,No
"Commonwealth",2026-03-09,20:30,5,Completed,SevenRooms,"James Johnson",2,844,"",0,No
"Commonwealth",2026-03-09,18:30,5,Completed,Phone,"David Rodriguez",2,1042,"",0,No
"Commonwealth",2026-03-09,20:00,3,Completed,Phone,"Carlos Clark",2,401,"",0,No
"Commonwealth",2026-03-09,22:00,4,Completed,Google,"James Roberts",2,755,"",0,No
"Commonwealth",2026-03-09,17:00,4,Completed,Concierge,"Jennifer Turner",9,4012,"Regular; VIP",0,No
"Park On Fremont",2026-03-09,19:00,4,Completed,Instagram,"Jennifer Anderson",2,582,"",0,No
"Park On Fremont",2026-03-09,19:00,4,Completed,Phone,"Sarah Phillips",3,894,"",0,No
"Park On Fremont",2026-03-09,20:00,4,Completed,Google,"Samantha Johnson",10,3307,"Regular; VIP",0,No
"Park On Fremont",2026-03-09,21:30,4,Completed,Phone,"Lauren Anderson",1,393,"First Timer",0,No
"Park On Fremont",2026-03-09,20:00,3,Completed,Instagram,"Kayla Wright",2,607,"",0,No
"Park On Fremont",2026-03-09,21:30,5,Completed,Walk-in,"Chase Harris",2,746,"",29,No
"Park On Fremont",2026-03-09,20:30,3,Completed,SevenRooms,"Carlos Harris",3,774,"",0,No
"Park On Fremont",2026-03-09,23:30,4,Completed,Instagram,"Alexis Young",2,744,"",0,No
"Park On Fremont",2026-03-09,17:00,5,Completed,Phone,"Jordan Young",9,5042,"Regular; VIP",0,No
"Park On Fremont",2026-03-09,22:30,3,Completed,SevenRooms,"Samantha Smith",8,2369,"Regular; VIP",0,No
"Park On Fremont",2026-03-09,22:00,4,Completed,Concierge,"Kevin Clark",11,4517,"Regular; VIP",0,No
"La Mona Rosa",2026-03-09,20:00,3,Completed,Instagram,"Samantha Clark",3,922,"Tourist",0,No
"La Mona Rosa",2026-03-09,17:30,5,Completed,Instagram,"Jennifer Hill",1,373,"First Timer",0,No
"La Mona Rosa",2026-03-09,17:00,4,Completed,SevenRooms,"Sarah Martinez",2,731,"",0,No
"La Mona Rosa",2026-03-09,21:30,3,Completed,Phone,"Jennifer Clark",11,3820,"Regular; VIP",0,No
"La Mona Rosa",2026-03-09,19:00,5,Completed,Phone,"Stephanie Robinson",2,872,"",0,No
"La Mona Rosa",2026-03-09,22:30,5,No Show,Instagram,"Jennifer Perez",2,825,"Influencer",0,Yes
"La Mona Rosa",2026-03-09,17:30,5,Completed,Concierge,"Sarah Thomas",3,1254,"",0,No
"La Mona Rosa",2026-03-09,23:30,5,Completed,Instagram,"Derek Smith",3,1500,"Date Night",0,No
"La Mona Rosa",2026-03-09,19:30,3,Completed,SevenRooms,"Rachel Anderson",3,995,"",0,No
"La Mona Rosa",2026-03-09,19:00,3,Completed,Instagram,"Lauren Rodriguez",11,3379,"Regular; VIP",0,No
"Doberman Drawing Room",2026-03-09,23:00,2,Completed,Walk-in,"Tyler Harris",2,722,"",4,No
"Doberman Drawing Room",2026-03-09,21:30,3,Completed,Phone,"Michael Wilson",1,627,"First Timer",0,No
"Doberman Drawing Room",2026-03-09,22:00,2,Completed,Walk-in,"Lauren Perez",6,2498,"Regular; VIP",4,No
"Doberman Drawing Room",2026-03-09,21:30,3,Cancelled,Phone,"Kevin Wilson",9,4656,"Regular; VIP",0,No
"Doberman Drawing Room",2026-03-09,20:30,3,Completed,Concierge,"Vanessa Baker",3,1435,"",0,No
"Doberman Drawing Room",2026-03-09,18:00,3,No Show,Walk-in,"David Johnson",2,1031,"",3,Yes
"We All Scream",2026-03-09,23:30,3,Completed,Phone,"Ashley Brown",1,238,"First Timer",0,No
"We All Scream",2026-03-09,18:30,4,Completed,SevenRooms,"Marcus Baker",1,416,"First Timer; High Roller",0,No
"We All Scream",2026-03-09,23:00,6,Completed,SevenRooms,"Rachel Carter",5,3409,"VIP",0,No
"We All Scream",2026-03-09,20:30,4,Completed,SevenRooms,"Austin Green",1,446,"First Timer",0,No
"Discopussy",2026-03-09,19:30,5,Completed,Google,"Austin Mitchell",8,3376,"Regular; VIP; First Timer",0,No
"Discopussy",2026-03-09,23:00,5,Completed,Walk-in,"Brandon Perez",12,4297,"Regular; VIP",29,No
"Discopussy",2026-03-09,19:30,4,Completed,Google,"Derek Scott",2,670,"",0,No
"The Laundry Room",2026-03-10,19:00,2,Completed,SevenRooms,"Brittany Johnson",3,1306,"",0,No
"The Laundry Room",2026-03-10,18:00,2,Completed,Instagram,"Stephanie Scott",2,891,"",0,No
"The Laundry Room",2026-03-10,17:00,3,Cancelled,SevenRooms,"Derek Mitchell",3,1429,"",0,No
"Commonwealth",2026-03-10,21:00,3,Completed,Instagram,"Derek Hill",3,1102,"",0,No
"Commonwealth",2026-03-10,22:00,6,Completed,SevenRooms,"Ryan Wilson",9,5269,"Regular; VIP",0,No
"Commonwealth",2026-03-10,18:00,4,No Show,Instagram,"Amanda Clark",9,3825,"Regular; VIP",0,Yes
"Commonwealth",2026-03-10,20:00,3,Completed,Instagram,"Marcus Nelson",2,449,"Bachelor/ette",0,No
"Commonwealth",2026-03-10,17:30,4,Completed,Walk-in,"Sarah Hill",8,3315,"Regular; VIP",11,No
"Commonwealth",2026-03-10,18:00,4,Completed,Walk-in,"Maria Lee",2,889,"",19,No
"Commonwealth",2026-03-10,20:00,5,Completed,Phone,"Robert Wright",5,1800,"",0,No
"Commonwealth",2026-03-10,23:00,6,Completed,Instagram,"Sarah Lee",3,1541,"",0,No
"Commonwealth",2026-03-10,18:30,5,Cancelled,Walk-in,"Megan Harris",2,848,"",10,No
"Park On Fremont",2026-03-10,22:30,5,Completed,Instagram,"Amanda Carter",7,2550,"Regular; VIP",0,No
"Park On Fremont",2026-03-10,19:30,4,Completed,Phone,"James Anderson",1,347,"First Timer",0,No
"Park On Fremont",2026-03-10,22:30,4,Completed,Concierge,"Chase Baker",10,3422,"Regular; VIP",0,No
"Park On Fremont",2026-03-10,18:30,4,Completed,SevenRooms,"Ryan Martinez",1,480,"First Timer",0,No
"Park On Fremont",2026-03-10,22:00,4,No Show,SevenRooms,"Maria Harris",1,370,"First Timer; Bachelor/ette",0,Yes
"Park On Fremont",2026-03-10,19:30,4,Completed,Google,"Stephanie Thomas",7,2020,"Regular; VIP; Local",0,No
"Park On Fremont",2026-03-10,19:00,2,Completed,SevenRooms,"Kayla Hall",3,613,"",0,No
"Park On Fremont",2026-03-10,19:00,4,Completed,Instagram,"Carlos King",3,1136,"",0,No
"Park On Fremont",2026-03-10,19:00,4,Completed,Concierge,"Jordan Perez",3,1312,"Industry",0,No
"Park On Fremont",2026-03-10,18:00,3,Completed,Concierge,"Austin Davis",4,1220,"",0,No
"La Mona Rosa",2026-03-10,23:30,3,Completed,Instagram,"Nicole Smith",2,652,"",0,No
"La Mona Rosa",2026-03-10,22:30,3,Completed,Instagram,"Rachel Anderson",2,706,"",0,No
"La Mona Rosa",2026-03-10,20:30,4,Completed,Phone,"Stephanie Young",3,889,"",0,No
"La Mona Rosa",2026-03-10,18:00,5,Completed,Walk-in,"David Martinez",11,5063,"Regular; VIP",10,No
"La Mona Rosa",2026-03-10,20:30,5,No Show,Concierge,"Sarah Wilson",9,3111,"Regular; VIP",0,Yes
"La Mona Rosa",2026-03-10,19:30,5,Completed,Concierge,"Jennifer Baker",6,3437,"Regular; VIP; Bachelor/ette",0,No
"La Mona Rosa",2026-03-10,17:00,4,Completed,Concierge,"Kayla Rodriguez",1,412,"First Timer",0,No
"La Mona Rosa",2026-03-10,17:00,2,Completed,Phone,"David Clark",1,157,"First Timer",0,No
"La Mona Rosa",2026-03-10,21:30,3,Completed,SevenRooms,"Kayla Hill",3,775,"",0,No
"La Mona Rosa",2026-03-10,18:00,5,Completed,Walk-in,"Travis Scott",1,356,"First Timer",9,No
"La Mona Rosa",2026-03-10,19:30,4,Completed,Concierge,"Chase Harris",4,1259,"",0,No
"La Mona Rosa",2026-03-10,23:30,2,Completed,Phone,"Ashley Davis",3,530,"",0,No
"Doberman Drawing Room",2026-03-10,20:30,3,Completed,Walk-in,"Ashley Young",2,800,"Regular",5,No
"Doberman Drawing Room",2026-03-10,23:30,3,Completed,Google,"Sarah Garcia",8,4993,"Regular; VIP",0,No
"Doberman Drawing Room",2026-03-10,22:30,2,Completed,Walk-in,"Kayla Young",1,332,"First Timer",6,No
"Doberman Drawing Room",2026-03-10,21:00,4,Completed,Instagram,"Jake Brown",2,1502,"Influencer",0,No
"Doberman Drawing Room",2026-03-10,20:00,4,Completed,Walk-in,"Ashley Robinson",2,1322,"",6,No
"We All Scream",2026-03-10,19:30,5,Completed,Google,"Nicole Martinez",10,5711,"Regular; VIP",0,No
"We All Scream",2026-03-10,21:00,4,Cancelled,Concierge,"Michael Smith",1,482,"First Timer",0,No
"We All Scream",2026-03-10,17:30,5,Completed,Walk-in,"Robert Allen",3,1438,"",36,No
"We All Scream",2026-03-10,23:00,4,Cancelled,Instagram,"Kevin Martinez",8,3207,"Regular; VIP",0,No
"We All Scream",2026-03-10,18:00,4,Completed,Google,"Jessica Lewis",3,1041,"Bachelor/ette",0,No
"We All Scream",2026-03-10,18:30,4,Cancelled,SevenRooms,"Brandon Scott",7,2294,"Regular; VIP",0,No
"Discopussy",2026-03-10,18:00,3,Completed,Concierge,"Ashley Harris",1,227,"First Timer",0,No
"Discopussy",2026-03-10,20:00,5,Completed,Concierge,"Kayla Martinez",1,386,"First Timer",0,No
"Discopussy",2026-03-10,19:30,4,Completed,Instagram,"Jessica Johnson",2,662,"",0,No
"Discopussy",2026-03-10,18:30,4,Completed,Concierge,"Robert Scott",8,3359,"Regular; VIP",0,No
"The Laundry Room",2026-03-11,17:30,2,Completed,Concierge,"Sarah Young",1,435,"First Timer",0,No
"The Laundry Room",2026-03-11,22:00,2,No Show,Phone,"Kevin Perez",3,937,"",0,Yes
"The Laundry Room",2026-03-11,20:30,3,Completed,Google,"Samantha Green",3,1742,"",0,No
"The Laundry Room",2026-03-11,23:00,3,Completed,Phone,"Rachel Hill",11,4469,"Regular; VIP",0,No
"The Laundry Room",2026-03-11,19:30,3,Completed,Instagram,"James Turner",1,562,"First Timer; Industry",0,No
"The Laundry Room",2026-03-11,18:00,3,Completed,Walk-in,"Rachel Robinson",3,1788,"",0,No
"Commonwealth",2026-03-11,19:00,5,Completed,Phone,"Brittany Garcia",1,419,"First Timer",0,No
"Commonwealth",2026-03-11,18:00,5,Completed,Phone,"Austin Green",7,2575,"Regular; VIP",0,No
